| name                         | title                        | level | facing   | categories      | description                                                                                                                                                                                                                                                 | detail                                                                                                                                                                                                                                                                                                                                                                                                                                                                        | remediation                                                                                      | metadata                                                                                                                                                | cache_key                                                                                                            |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.produtos\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{allow_read_for_authenticated_users,produtos_select_authenticated}\`                                                                                                                                                                                                                                                                          | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"produtos","type":"table","schema":"public"}                                                                                                    | multiple_permissive_policies_public_produtos_authenticated_SELECT                                                    |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.produtos\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{allow_read_for_authenticated_users,produtos_select_authenticated}\`                                                                                                                                                                                                                                                                          | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"produtos","type":"table","schema":"public"}                                                                                                    | multiple_permissive_policies_public_produtos_authenticator_SELECT                                                    |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.produtos\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{allow_read_for_authenticated_users,produtos_select_authenticated}\`                                                                                                                                                                                                                                                                         | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"produtos","type":"table","schema":"public"}                                                                                                    | multiple_permissive_policies_public_produtos_dashboard_user_SELECT                                                   |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.propostas\` has multiple permissive policies for role \`anon\` for action \`INSERT\`. Policies include \`{admin_create_proposals,atendente_create_proposals}\`                                                                                                                                                                                                                                                                                                 | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"propostas","type":"table","schema":"public"}                                                                                                   | multiple_permissive_policies_public_propostas_anon_INSERT                                                            |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.propostas\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{admin_see_all_proposals,analista_see_analysis_proposals,atendente_see_own_formalization,atendente_see_own_proposals,financeiro_see_payment_proposals,gerente_see_store_proposals}\`                                                                                                                                                                  | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"propostas","type":"table","schema":"public"}                                                                                                   | multiple_permissive_policies_public_propostas_anon_SELECT                                                            |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.propostas\` has multiple permissive policies for role \`anon\` for action \`UPDATE\`. Policies include \`{admin_update_proposals,analista_update_proposals,atendente_update_own_draft}\`                                                                                                                                                                                                                                                                       | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"propostas","type":"table","schema":"public"}                                                                                                   | multiple_permissive_policies_public_propostas_anon_UPDATE                                                            |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.propostas\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{admin_create_proposals,atendente_create_proposals}\`                                                                                                                                                                                                                                                                                        | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"propostas","type":"table","schema":"public"}                                                                                                   | multiple_permissive_policies_public_propostas_authenticated_INSERT                                                   |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.propostas\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{admin_see_all_proposals,analista_see_analysis_proposals,atendente_see_own_formalization,atendente_see_own_proposals,financeiro_see_payment_proposals,gerente_see_store_proposals}\`                                                                                                                                                         | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"propostas","type":"table","schema":"public"}                                                                                                   | multiple_permissive_policies_public_propostas_authenticated_SELECT                                                   |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.propostas\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{admin_update_proposals,analista_update_proposals,atendente_update_own_draft}\`                                                                                                                                                                                                                                                              | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"propostas","type":"table","schema":"public"}                                                                                                   | multiple_permissive_policies_public_propostas_authenticated_UPDATE                                                   |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.propostas\` has multiple permissive policies for role \`authenticator\` for action \`INSERT\`. Policies include \`{admin_create_proposals,atendente_create_proposals}\`                                                                                                                                                                                                                                                                                        | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"propostas","type":"table","schema":"public"}                                                                                                   | multiple_permissive_policies_public_propostas_authenticator_INSERT                                                   |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.propostas\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{admin_see_all_proposals,analista_see_analysis_proposals,atendente_see_own_formalization,atendente_see_own_proposals,financeiro_see_payment_proposals,gerente_see_store_proposals}\`                                                                                                                                                         | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"propostas","type":"table","schema":"public"}                                                                                                   | multiple_permissive_policies_public_propostas_authenticator_SELECT                                                   |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.propostas\` has multiple permissive policies for role \`authenticator\` for action \`UPDATE\`. Policies include \`{admin_update_proposals,analista_update_proposals,atendente_update_own_draft}\`                                                                                                                                                                                                                                                              | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"propostas","type":"table","schema":"public"}                                                                                                   | multiple_permissive_policies_public_propostas_authenticator_UPDATE                                                   |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.propostas\` has multiple permissive policies for role \`dashboard_user\` for action \`INSERT\`. Policies include \`{admin_create_proposals,atendente_create_proposals}\`                                                                                                                                                                                                                                                                                       | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"propostas","type":"table","schema":"public"}                                                                                                   | multiple_permissive_policies_public_propostas_dashboard_user_INSERT                                                  |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.propostas\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{admin_see_all_proposals,analista_see_analysis_proposals,atendente_see_own_formalization,atendente_see_own_proposals,financeiro_see_payment_proposals,gerente_see_store_proposals}\`                                                                                                                                                        | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"propostas","type":"table","schema":"public"}                                                                                                   | multiple_permissive_policies_public_propostas_dashboard_user_SELECT                                                  |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.propostas\` has multiple permissive policies for role \`dashboard_user\` for action \`UPDATE\`. Policies include \`{admin_update_proposals,analista_update_proposals,atendente_update_own_draft}\`                                                                                                                                                                                                                                                             | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"propostas","type":"table","schema":"public"}                                                                                                   | multiple_permissive_policies_public_propostas_dashboard_user_UPDATE                                                  |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.tabelas_comerciais\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{allow_read_for_authenticated_users,tabelas_comerciais_select_authenticated}\`                                                                                                                                                                                                                                                               | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"tabelas_comerciais","type":"table","schema":"public"}                                                                                          | multiple_permissive_policies_public_tabelas_comerciais_anon_SELECT                                                   |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.tabelas_comerciais\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{allow_read_for_authenticated_users,tabelas_comerciais_select_authenticated}\`                                                                                                                                                                                                                                                      | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"tabelas_comerciais","type":"table","schema":"public"}                                                                                          | multiple_permissive_policies_public_tabelas_comerciais_authenticated_SELECT                                          |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.tabelas_comerciais\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{allow_read_for_authenticated_users,tabelas_comerciais_select_authenticated}\`                                                                                                                                                                                                                                                      | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"tabelas_comerciais","type":"table","schema":"public"}                                                                                          | multiple_permissive_policies_public_tabelas_comerciais_authenticator_SELECT                                          |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.tabelas_comerciais\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{allow_read_for_authenticated_users,tabelas_comerciais_select_authenticated}\`                                                                                                                                                                                                                                                     | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"tabelas_comerciais","type":"table","schema":"public"}                                                                                          | multiple_permissive_policies_public_tabelas_comerciais_dashboard_user_SELECT                                         |
| duplicate_index              | Duplicate Index              | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects cases where two ore more identical indexes exist.                                                                                                                                                                                                   | Table \`public.produto_tabela_comercial\` has identical indexes {idx_produto_tabela_comercial_produto,idx_produto_tabela_produto_id}. Drop all except one of them                                                                                                                                                                                                                                                                                                             | https://supabase.com/docs/guides/database/database-linter?lint=0009_duplicate_index              | {"name":"produto_tabela_comercial","type":"table","schema":"public","indexes":["idx_produto_tabela_comercial_produto","idx_produto_tabela_produto_id"]} | duplicate_index_public_produto_tabela_comercial_{idx_produto_tabela_comercial_produto,idx_produto_tabela_produto_id} |
| duplicate_index              | Duplicate Index              | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects cases where two ore more identical indexes exist.                                                                                                                                                                                                   | Table \`public.produto_tabela_comercial\` has identical indexes {idx_produto_tabela_comercial_tabela,idx_produto_tabela_tabela_id}. Drop all except one of them                                                                                                                                                                                                                                                                                                               | https://supabase.com/docs/guides/database/database-linter?lint=0009_duplicate_index              | {"name":"produto_tabela_comercial","type":"table","schema":"public","indexes":["idx_produto_tabela_comercial_tabela","idx_produto_tabela_tabela_id"]}   | duplicate_index_public_produto_tabela_comercial_{idx_produto_tabela_comercial_tabela,idx_produto_tabela_tabela_id}   |
